"Severity","ThreadID","Date","Time","Application","Message"
"INFO","Thread-170283","03/24/2021","07:44:23","remote-client","successfully executed: New Follow-up Letters and Labels are Queued"
"ERROR","Thread-170283","03/24/2021","07:44:23","remote-client","failed to execute: New Follow-up Letters and Labels are Queued;mail.affordableusamovers.com Unknown SMTP host: mail.affordableusamovers.com
lucee.runtime.exp.NativeException: Unknown SMTP host: mail.affordableusamovers.com
	at com.sun.mail.smtp.SMTPTransport.openServer(SMTPTransport.java:1959)
	at com.sun.mail.smtp.SMTPTransport.protocolConnect(SMTPTransport.java:654)
	at javax.mail.Service.connect(Service.java:295)
	at lucee.runtime.net.smtp.SMTPSender.run(SMTPSender.java:59)
Caused by: javax.mail.MessagingException: Unknown SMTP host: mail.affordableusamovers.com;
  nested exception is:
	java.net.UnknownHostException: mail.affordableusamovers.com
	... 4 more
Caused by: java.net.UnknownHostException: mail.affordableusamovers.com
	at java.net.AbstractPlainSocketImpl.connect(AbstractPlainSocketImpl.java:184)
	at java.net.PlainSocketImpl.connect(PlainSocketImpl.java:172)
	at java.net.SocksSocketImpl.connect(SocksSocketImpl.java:392)
	at java.net.Socket.connect(Socket.java:607)
	at com.sun.mail.util.SocketFetcher.createSocket(SocketFetcher.java:319)
	at com.sun.mail.util.SocketFetcher.getSocket(SocketFetcher.java:237)
	at com.sun.mail.smtp.SMTPTransport.openServer(SMTPTransport.java:1927)
	... 3 more
:0;lucee.runtime.exp.NativeException: mail.affordableusamovers.com Unknown SMTP host: mail.affordableusamovers.com
lucee.runtime.exp.NativeException: Unknown SMTP host: mail.affordableusamovers.com
	at com.sun.mail.smtp.SMTPTransport.openServer(SMTPTransport.java:1959)
	at com.sun.mail.smtp.SMTPTransport.protocolConnect(SMTPTransport.java:654)
	at javax.mail.Service.connect(Service.java:295)
	at lucee.runtime.net.smtp.SMTPSender.run(SMTPSender.java:59)
Caused by: javax.mail.MessagingException: Unknown SMTP host: mail.affordableusamovers.com;
  nested exception is:
	java.net.UnknownHostException: mail.affordableusamovers.com
	... 4 more
Caused by: java.net.UnknownHostException: mail.affordableusamovers.com
	at java.net.AbstractPlainSocketImpl.connect(AbstractPlainSocketImpl.java:184)
	at java.net.PlainSocketImpl.connect(PlainSocketImpl.java:172)
	at java.net.SocksSocketImpl.connect(SocksSocketImpl.java:392)
	at java.net.Socket.connect(Socket.java:607)
	at com.sun.mail.util.SocketFetcher.createSocket(SocketFetcher.java:319)
	at com.sun.mail.util.SocketFetcher.getSocket(SocketFetcher.java:237)
	at com.sun.mail.smtp.SMTPTransport.openServer(SMTPTransport.java:1927)
	... 3 more
:0
	at com.sun.mail.smtp.SMTPTransport.openServer(SMTPTransport.java:1959)
	at com.sun.mail.smtp.SMTPTransport.protocolConnect(SMTPTransport.java:654)
	at javax.mail.Service.connect(Service.java:295)
	at lucee.runtime.net.smtp.SMTPSender.run(SMTPSender.java:59)
Caused by: lucee.runtime.net.mail.MailException: mail.affordableusamovers.com Unknown SMTP host: mail.affordableusamovers.com
lucee.runtime.exp.NativeException: Unknown SMTP host: mail.affordableusamovers.com
	at com.sun.mail.smtp.SMTPTransport.openServer(SMTPTransport.java:1959)
	at com.sun.mail.smtp.SMTPTransport.protocolConnect(SMTPTransport.java:654)
	at javax.mail.Service.connect(Service.java:295)
	at lucee.runtime.net.smtp.SMTPSender.run(SMTPSender.java:59)
Caused by: javax.mail.MessagingException: Unknown SMTP host: mail.affordableusamovers.com;
  nested exception is:
	java.net.UnknownHostException: mail.affordableusamovers.com
	... 4 more
Caused by: java.net.UnknownHostException: mail.affordableusamovers.com
	at java.net.AbstractPlainSocketImpl.connect(AbstractPlainSocketImpl.java:184)
	at java.net.PlainSocketImpl.connect(PlainSocketImpl.java:172)
	at java.net.SocksSocketImpl.connect(SocksSocketImpl.java:392)
	at java.net.Socket.connect(Socket.java:607)
	at com.sun.mail.util.SocketFetcher.createSocket(SocketFetcher.java:319)
	at com.sun.mail.util.SocketFetcher.getSocket(SocketFetcher.java:237)
	at com.sun.mail.smtp.SMTPTransport.openServer(SMTPTransport.java:1927)
	... 3 more
:0
	... 4 more
"
"INFO","Thread-174388","03/24/2021","08:44:24","remote-client","successfully executed: New Follow-up Letters and Labels are Queued"
"ERROR","Thread-174388","03/24/2021","08:44:24","remote-client","failed to execute: New Follow-up Letters and Labels are Queued;mail.affordableusamovers.com Unknown SMTP host: mail.affordableusamovers.com
lucee.runtime.exp.NativeException: Unknown SMTP host: mail.affordableusamovers.com
	at com.sun.mail.smtp.SMTPTransport.openServer(SMTPTransport.java:1959)
	at com.sun.mail.smtp.SMTPTransport.protocolConnect(SMTPTransport.java:654)
	at javax.mail.Service.connect(Service.java:295)
	at lucee.runtime.net.smtp.SMTPSender.run(SMTPSender.java:59)
Caused by: javax.mail.MessagingException: Unknown SMTP host: mail.affordableusamovers.com;
  nested exception is:
	java.net.UnknownHostException: mail.affordableusamovers.com
	... 4 more
Caused by: java.net.UnknownHostException: mail.affordableusamovers.com
	at java.net.AbstractPlainSocketImpl.connect(AbstractPlainSocketImpl.java:184)
	at java.net.PlainSocketImpl.connect(PlainSocketImpl.java:172)
	at java.net.SocksSocketImpl.connect(SocksSocketImpl.java:392)
	at java.net.Socket.connect(Socket.java:607)
	at com.sun.mail.util.SocketFetcher.createSocket(SocketFetcher.java:319)
	at com.sun.mail.util.SocketFetcher.getSocket(SocketFetcher.java:237)
	at com.sun.mail.smtp.SMTPTransport.openServer(SMTPTransport.java:1927)
	... 3 more
:0;lucee.runtime.exp.NativeException: mail.affordableusamovers.com Unknown SMTP host: mail.affordableusamovers.com
lucee.runtime.exp.NativeException: Unknown SMTP host: mail.affordableusamovers.com
	at com.sun.mail.smtp.SMTPTransport.openServer(SMTPTransport.java:1959)
	at com.sun.mail.smtp.SMTPTransport.protocolConnect(SMTPTransport.java:654)
	at javax.mail.Service.connect(Service.java:295)
	at lucee.runtime.net.smtp.SMTPSender.run(SMTPSender.java:59)
Caused by: javax.mail.MessagingException: Unknown SMTP host: mail.affordableusamovers.com;
  nested exception is:
	java.net.UnknownHostException: mail.affordableusamovers.com
	... 4 more
Caused by: java.net.UnknownHostException: mail.affordableusamovers.com
	at java.net.AbstractPlainSocketImpl.connect(AbstractPlainSocketImpl.java:184)
	at java.net.PlainSocketImpl.connect(PlainSocketImpl.java:172)
	at java.net.SocksSocketImpl.connect(SocksSocketImpl.java:392)
	at java.net.Socket.connect(Socket.java:607)
	at com.sun.mail.util.SocketFetcher.createSocket(SocketFetcher.java:319)
	at com.sun.mail.util.SocketFetcher.getSocket(SocketFetcher.java:237)
	at com.sun.mail.smtp.SMTPTransport.openServer(SMTPTransport.java:1927)
	... 3 more
:0
	at com.sun.mail.smtp.SMTPTransport.openServer(SMTPTransport.java:1959)
	at com.sun.mail.smtp.SMTPTransport.protocolConnect(SMTPTransport.java:654)
	at javax.mail.Service.connect(Service.java:295)
	at lucee.runtime.net.smtp.SMTPSender.run(SMTPSender.java:59)
Caused by: lucee.runtime.net.mail.MailException: mail.affordableusamovers.com Unknown SMTP host: mail.affordableusamovers.com
lucee.runtime.exp.NativeException: Unknown SMTP host: mail.affordableusamovers.com
	at com.sun.mail.smtp.SMTPTransport.openServer(SMTPTransport.java:1959)
	at com.sun.mail.smtp.SMTPTransport.protocolConnect(SMTPTransport.java:654)
	at javax.mail.Service.connect(Service.java:295)
	at lucee.runtime.net.smtp.SMTPSender.run(SMTPSender.java:59)
Caused by: javax.mail.MessagingException: Unknown SMTP host: mail.affordableusamovers.com;
  nested exception is:
	java.net.UnknownHostException: mail.affordableusamovers.com
	... 4 more
Caused by: java.net.UnknownHostException: mail.affordableusamovers.com
	at java.net.AbstractPlainSocketImpl.connect(AbstractPlainSocketImpl.java:184)
	at java.net.PlainSocketImpl.connect(PlainSocketImpl.java:172)
	at java.net.SocksSocketImpl.connect(SocksSocketImpl.java:392)
	at java.net.Socket.connect(Socket.java:607)
	at com.sun.mail.util.SocketFetcher.createSocket(SocketFetcher.java:319)
	at com.sun.mail.util.SocketFetcher.getSocket(SocketFetcher.java:237)
	at com.sun.mail.smtp.SMTPTransport.openServer(SMTPTransport.java:1927)
	... 3 more
:0
	... 4 more
"
"INFO","Thread-183920","03/24/2021","11:03:21","remote-client","successfully executed: New Follow-up Letters and Labels are Queued"
"INFO","Thread-183920","03/24/2021","11:03:21","remote-client","successfully executed: New Follow-up Letters and Labels are Queued"
"INFO","Thread-184205","03/24/2021","11:07:30","remote-client","successfully executed: New Follow-up Letters and Labels are Queued"
"INFO","Thread-184205","03/24/2021","11:07:30","remote-client","successfully executed: New Follow-up Letters and Labels are Queued"
"INFO","Thread-184211","03/24/2021","11:07:30","remote-client","successfully executed: New Follow-up Letters and Labels are Queued"
"INFO","Thread-184211","03/24/2021","11:07:30","remote-client","successfully executed: New Follow-up Letters and Labels are Queued"
"INFO","Thread-184656","03/24/2021","11:23:13","remote-client","successfully executed: New Follow-up Letters and Labels are Queued"
"INFO","Thread-184656","03/24/2021","11:23:13","remote-client","successfully executed: New Follow-up Letters and Labels are Queued"
"INFO","Thread-186574","03/24/2021","14:00:47","remote-client","successfully executed: New Follow-up Letters and Labels are Queued"
"ERROR","Thread-186574","03/24/2021","14:00:47","remote-client","failed to execute: New Follow-up Letters and Labels are Queued;localhost Invalid Addresses
lucee.runtime.exp.NativeException: Invalid Addresses
	at com.sun.mail.smtp.SMTPTransport.rcptTo(SMTPTransport.java:1862)
	at com.sun.mail.smtp.SMTPTransport.sendMessage(SMTPTransport.java:1118)
	at lucee.runtime.net.smtp.SMTPSender.run(SMTPSender.java:62)
Caused by: javax.mail.SendFailedException: Invalid Addresses;
  nested exception is:
	com.sun.mail.smtp.SMTPAddressFailedException: 550 <abooker@vanlinequotes.com> No such user here
;
  nested exception is:
	com.sun.mail.smtp.SMTPAddressFailedException: 550 <customercare@vanlinequotes.com> No such user here

	... 3 more
Caused by: com.sun.mail.smtp.SMTPAddressFailedException: 550 <abooker@vanlinequotes.com> No such user here
;
  nested exception is:
	com.sun.mail.smtp.SMTPAddressFailedException: 550 <customercare@vanlinequotes.com> No such user here

	at com.sun.mail.smtp.SMTPTransport.rcptTo(SMTPTransport.java:1715)
	... 2 more
Caused by: com.sun.mail.smtp.SMTPAddressFailedException: 550 <customercare@vanlinequotes.com> No such user here

	... 3 more
:0;lucee.runtime.exp.NativeException: localhost Invalid Addresses
lucee.runtime.exp.NativeException: Invalid Addresses
	at com.sun.mail.smtp.SMTPTransport.rcptTo(SMTPTransport.java:1862)
	at com.sun.mail.smtp.SMTPTransport.sendMessage(SMTPTransport.java:1118)
	at lucee.runtime.net.smtp.SMTPSender.run(SMTPSender.java:62)
Caused by: javax.mail.SendFailedException: Invalid Addresses;
  nested exception is:
	com.sun.mail.smtp.SMTPAddressFailedException: 550 <abooker@vanlinequotes.com> No such user here
;
  nested exception is:
	com.sun.mail.smtp.SMTPAddressFailedException: 550 <customercare@vanlinequotes.com> No such user here

	... 3 more
Caused by: com.sun.mail.smtp.SMTPAddressFailedException: 550 <abooker@vanlinequotes.com> No such user here
;
  nested exception is:
	com.sun.mail.smtp.SMTPAddressFailedException: 550 <customercare@vanlinequotes.com> No such user here

	at com.sun.mail.smtp.SMTPTransport.rcptTo(SMTPTransport.java:1715)
	... 2 more
Caused by: com.sun.mail.smtp.SMTPAddressFailedException: 550 <customercare@vanlinequotes.com> No such user here

	... 3 more
:0
	at com.sun.mail.smtp.SMTPTransport.rcptTo(SMTPTransport.java:1862)
	at com.sun.mail.smtp.SMTPTransport.sendMessage(SMTPTransport.java:1118)
	at lucee.runtime.net.smtp.SMTPSender.run(SMTPSender.java:62)
Caused by: lucee.runtime.net.mail.MailException: localhost Invalid Addresses
lucee.runtime.exp.NativeException: Invalid Addresses
	at com.sun.mail.smtp.SMTPTransport.rcptTo(SMTPTransport.java:1862)
	at com.sun.mail.smtp.SMTPTransport.sendMessage(SMTPTransport.java:1118)
	at lucee.runtime.net.smtp.SMTPSender.run(SMTPSender.java:62)
Caused by: javax.mail.SendFailedException: Invalid Addresses;
  nested exception is:
	com.sun.mail.smtp.SMTPAddressFailedException: 550 <abooker@vanlinequotes.com> No such user here
;
  nested exception is:
	com.sun.mail.smtp.SMTPAddressFailedException: 550 <customercare@vanlinequotes.com> No such user here

	... 3 more
Caused by: com.sun.mail.smtp.SMTPAddressFailedException: 550 <abooker@vanlinequotes.com> No such user here
;
  nested exception is:
	com.sun.mail.smtp.SMTPAddressFailedException: 550 <customercare@vanlinequotes.com> No such user here

	at com.sun.mail.smtp.SMTPTransport.rcptTo(SMTPTransport.java:1715)
	... 2 more
Caused by: com.sun.mail.smtp.SMTPAddressFailedException: 550 <customercare@vanlinequotes.com> No such user here

	... 3 more
:0
	... 3 more
"
"INFO","Thread-186771","03/24/2021","14:16:38","remote-client","successfully executed: New Follow-up Letters and Labels are Queued"
"INFO","Thread-186771","03/24/2021","14:16:38","remote-client","successfully executed: New Follow-up Letters and Labels are Queued"
"INFO","Thread-187936","03/24/2021","15:50:42","remote-client","successfully executed: Your Moving Quote"
"INFO","Thread-187936","03/24/2021","15:50:42","remote-client","successfully executed: Your Moving Quote"
"INFO","Thread-187939","03/24/2021","15:50:42","remote-client","successfully executed: Your Moving Quote"
"INFO","Thread-187939","03/24/2021","15:50:42","remote-client","successfully executed: Your Moving Quote"
"INFO","Thread-187963","03/24/2021","15:52:26","remote-client","successfully executed: Affordable USA Mover preferred list of carriers"
"INFO","Thread-187963","03/24/2021","15:52:26","remote-client","successfully executed: Affordable USA Mover preferred list of carriers"
"INFO","Thread-187965","03/24/2021","15:52:26","remote-client","successfully executed: Affordable USA Mover preferred list of carriers"
"INFO","Thread-187965","03/24/2021","15:52:26","remote-client","successfully executed: Affordable USA Mover preferred list of carriers"
"INFO","Thread-200209","03/25/2021","08:44:31","remote-client","successfully executed: New Follow-up Letters and Labels are Queued"
"ERROR","Thread-200209","03/25/2021","08:44:31","remote-client","failed to execute: New Follow-up Letters and Labels are Queued;mail.affordableusamovers.com Unknown SMTP host: mail.affordableusamovers.com
lucee.runtime.exp.NativeException: Unknown SMTP host: mail.affordableusamovers.com
	at com.sun.mail.smtp.SMTPTransport.openServer(SMTPTransport.java:1959)
	at com.sun.mail.smtp.SMTPTransport.protocolConnect(SMTPTransport.java:654)
	at javax.mail.Service.connect(Service.java:295)
	at lucee.runtime.net.smtp.SMTPSender.run(SMTPSender.java:59)
Caused by: javax.mail.MessagingException: Unknown SMTP host: mail.affordableusamovers.com;
  nested exception is:
	java.net.UnknownHostException: mail.affordableusamovers.com
	... 4 more
Caused by: java.net.UnknownHostException: mail.affordableusamovers.com
	at java.net.AbstractPlainSocketImpl.connect(AbstractPlainSocketImpl.java:184)
	at java.net.PlainSocketImpl.connect(PlainSocketImpl.java:172)
	at java.net.SocksSocketImpl.connect(SocksSocketImpl.java:392)
	at java.net.Socket.connect(Socket.java:607)
	at com.sun.mail.util.SocketFetcher.createSocket(SocketFetcher.java:319)
	at com.sun.mail.util.SocketFetcher.getSocket(SocketFetcher.java:237)
	at com.sun.mail.smtp.SMTPTransport.openServer(SMTPTransport.java:1927)
	... 3 more
:0;lucee.runtime.exp.NativeException: mail.affordableusamovers.com Unknown SMTP host: mail.affordableusamovers.com
lucee.runtime.exp.NativeException: Unknown SMTP host: mail.affordableusamovers.com
	at com.sun.mail.smtp.SMTPTransport.openServer(SMTPTransport.java:1959)
	at com.sun.mail.smtp.SMTPTransport.protocolConnect(SMTPTransport.java:654)
	at javax.mail.Service.connect(Service.java:295)
	at lucee.runtime.net.smtp.SMTPSender.run(SMTPSender.java:59)
Caused by: javax.mail.MessagingException: Unknown SMTP host: mail.affordableusamovers.com;
  nested exception is:
	java.net.UnknownHostException: mail.affordableusamovers.com
	... 4 more
Caused by: java.net.UnknownHostException: mail.affordableusamovers.com
	at java.net.AbstractPlainSocketImpl.connect(AbstractPlainSocketImpl.java:184)
	at java.net.PlainSocketImpl.connect(PlainSocketImpl.java:172)
	at java.net.SocksSocketImpl.connect(SocksSocketImpl.java:392)
	at java.net.Socket.connect(Socket.java:607)
	at com.sun.mail.util.SocketFetcher.createSocket(SocketFetcher.java:319)
	at com.sun.mail.util.SocketFetcher.getSocket(SocketFetcher.java:237)
	at com.sun.mail.smtp.SMTPTransport.openServer(SMTPTransport.java:1927)
	... 3 more
:0
	at com.sun.mail.smtp.SMTPTransport.openServer(SMTPTransport.java:1959)
	at com.sun.mail.smtp.SMTPTransport.protocolConnect(SMTPTransport.java:654)
	at javax.mail.Service.connect(Service.java:295)
	at lucee.runtime.net.smtp.SMTPSender.run(SMTPSender.java:59)
Caused by: lucee.runtime.net.mail.MailException: mail.affordableusamovers.com Unknown SMTP host: mail.affordableusamovers.com
lucee.runtime.exp.NativeException: Unknown SMTP host: mail.affordableusamovers.com
	at com.sun.mail.smtp.SMTPTransport.openServer(SMTPTransport.java:1959)
	at com.sun.mail.smtp.SMTPTransport.protocolConnect(SMTPTransport.java:654)
	at javax.mail.Service.connect(Service.java:295)
	at lucee.runtime.net.smtp.SMTPSender.run(SMTPSender.java:59)
Caused by: javax.mail.MessagingException: Unknown SMTP host: mail.affordableusamovers.com;
  nested exception is:
	java.net.UnknownHostException: mail.affordableusamovers.com
	... 4 more
Caused by: java.net.UnknownHostException: mail.affordableusamovers.com
	at java.net.AbstractPlainSocketImpl.connect(AbstractPlainSocketImpl.java:184)
	at java.net.PlainSocketImpl.connect(PlainSocketImpl.java:172)
	at java.net.SocksSocketImpl.connect(SocksSocketImpl.java:392)
	at java.net.Socket.connect(Socket.java:607)
	at com.sun.mail.util.SocketFetcher.createSocket(SocketFetcher.java:319)
	at com.sun.mail.util.SocketFetcher.getSocket(SocketFetcher.java:237)
	at com.sun.mail.smtp.SMTPTransport.openServer(SMTPTransport.java:1927)
	... 3 more
:0
	... 4 more
"
"INFO","Thread-204065","03/25/2021","14:00:48","remote-client","successfully executed: New Follow-up Letters and Labels are Queued"
"ERROR","Thread-204065","03/25/2021","14:00:48","remote-client","failed to execute: New Follow-up Letters and Labels are Queued;localhost Invalid Addresses
lucee.runtime.exp.NativeException: Invalid Addresses
	at com.sun.mail.smtp.SMTPTransport.rcptTo(SMTPTransport.java:1862)
	at com.sun.mail.smtp.SMTPTransport.sendMessage(SMTPTransport.java:1118)
	at lucee.runtime.net.smtp.SMTPSender.run(SMTPSender.java:62)
Caused by: javax.mail.SendFailedException: Invalid Addresses;
  nested exception is:
	com.sun.mail.smtp.SMTPAddressFailedException: 550 <abooker@vanlinequotes.com> No such user here
;
  nested exception is:
	com.sun.mail.smtp.SMTPAddressFailedException: 550 <customercare@vanlinequotes.com> No such user here

	... 3 more
Caused by: com.sun.mail.smtp.SMTPAddressFailedException: 550 <abooker@vanlinequotes.com> No such user here
;
  nested exception is:
	com.sun.mail.smtp.SMTPAddressFailedException: 550 <customercare@vanlinequotes.com> No such user here

	at com.sun.mail.smtp.SMTPTransport.rcptTo(SMTPTransport.java:1715)
	... 2 more
Caused by: com.sun.mail.smtp.SMTPAddressFailedException: 550 <customercare@vanlinequotes.com> No such user here

	... 3 more
:0;lucee.runtime.exp.NativeException: localhost Invalid Addresses
lucee.runtime.exp.NativeException: Invalid Addresses
	at com.sun.mail.smtp.SMTPTransport.rcptTo(SMTPTransport.java:1862)
	at com.sun.mail.smtp.SMTPTransport.sendMessage(SMTPTransport.java:1118)
	at lucee.runtime.net.smtp.SMTPSender.run(SMTPSender.java:62)
Caused by: javax.mail.SendFailedException: Invalid Addresses;
  nested exception is:
	com.sun.mail.smtp.SMTPAddressFailedException: 550 <abooker@vanlinequotes.com> No such user here
;
  nested exception is:
	com.sun.mail.smtp.SMTPAddressFailedException: 550 <customercare@vanlinequotes.com> No such user here

	... 3 more
Caused by: com.sun.mail.smtp.SMTPAddressFailedException: 550 <abooker@vanlinequotes.com> No such user here
;
  nested exception is:
	com.sun.mail.smtp.SMTPAddressFailedException: 550 <customercare@vanlinequotes.com> No such user here

	at com.sun.mail.smtp.SMTPTransport.rcptTo(SMTPTransport.java:1715)
	... 2 more
Caused by: com.sun.mail.smtp.SMTPAddressFailedException: 550 <customercare@vanlinequotes.com> No such user here

	... 3 more
:0
	at com.sun.mail.smtp.SMTPTransport.rcptTo(SMTPTransport.java:1862)
	at com.sun.mail.smtp.SMTPTransport.sendMessage(SMTPTransport.java:1118)
	at lucee.runtime.net.smtp.SMTPSender.run(SMTPSender.java:62)
Caused by: lucee.runtime.net.mail.MailException: localhost Invalid Addresses
lucee.runtime.exp.NativeException: Invalid Addresses
	at com.sun.mail.smtp.SMTPTransport.rcptTo(SMTPTransport.java:1862)
	at com.sun.mail.smtp.SMTPTransport.sendMessage(SMTPTransport.java:1118)
	at lucee.runtime.net.smtp.SMTPSender.run(SMTPSender.java:62)
Caused by: javax.mail.SendFailedException: Invalid Addresses;
  nested exception is:
	com.sun.mail.smtp.SMTPAddressFailedException: 550 <abooker@vanlinequotes.com> No such user here
;
  nested exception is:
	com.sun.mail.smtp.SMTPAddressFailedException: 550 <customercare@vanlinequotes.com> No such user here

	... 3 more
Caused by: com.sun.mail.smtp.SMTPAddressFailedException: 550 <abooker@vanlinequotes.com> No such user here
;
  nested exception is:
	com.sun.mail.smtp.SMTPAddressFailedException: 550 <customercare@vanlinequotes.com> No such user here

	at com.sun.mail.smtp.SMTPTransport.rcptTo(SMTPTransport.java:1715)
	... 2 more
Caused by: com.sun.mail.smtp.SMTPAddressFailedException: 550 <customercare@vanlinequotes.com> No such user here

	... 3 more
:0
	... 3 more
"
"INFO","Thread-217641","03/26/2021","08:41:28","remote-client","successfully executed: New Follow-up Letters and Labels are Queued"
"ERROR","Thread-217641","03/26/2021","08:41:28","remote-client","failed to execute: New Follow-up Letters and Labels are Queued;localhost Invalid Addresses
lucee.runtime.exp.NativeException: Invalid Addresses
	at com.sun.mail.smtp.SMTPTransport.rcptTo(SMTPTransport.java:1862)
	at com.sun.mail.smtp.SMTPTransport.sendMessage(SMTPTransport.java:1118)
	at lucee.runtime.net.smtp.SMTPSender.run(SMTPSender.java:62)
Caused by: javax.mail.SendFailedException: Invalid Addresses;
  nested exception is:
	com.sun.mail.smtp.SMTPAddressFailedException: 550 <abooker@vanlinequotes.com> No such user here
;
  nested exception is:
	com.sun.mail.smtp.SMTPAddressFailedException: 550 <customercare@vanlinequotes.com> No such user here

	... 3 more
Caused by: com.sun.mail.smtp.SMTPAddressFailedException: 550 <abooker@vanlinequotes.com> No such user here
;
  nested exception is:
	com.sun.mail.smtp.SMTPAddressFailedException: 550 <customercare@vanlinequotes.com> No such user here

	at com.sun.mail.smtp.SMTPTransport.rcptTo(SMTPTransport.java:1715)
	... 2 more
Caused by: com.sun.mail.smtp.SMTPAddressFailedException: 550 <customercare@vanlinequotes.com> No such user here

	... 3 more
:0;lucee.runtime.exp.NativeException: localhost Invalid Addresses
lucee.runtime.exp.NativeException: Invalid Addresses
	at com.sun.mail.smtp.SMTPTransport.rcptTo(SMTPTransport.java:1862)
	at com.sun.mail.smtp.SMTPTransport.sendMessage(SMTPTransport.java:1118)
	at lucee.runtime.net.smtp.SMTPSender.run(SMTPSender.java:62)
Caused by: javax.mail.SendFailedException: Invalid Addresses;
  nested exception is:
	com.sun.mail.smtp.SMTPAddressFailedException: 550 <abooker@vanlinequotes.com> No such user here
;
  nested exception is:
	com.sun.mail.smtp.SMTPAddressFailedException: 550 <customercare@vanlinequotes.com> No such user here

	... 3 more
Caused by: com.sun.mail.smtp.SMTPAddressFailedException: 550 <abooker@vanlinequotes.com> No such user here
;
  nested exception is:
	com.sun.mail.smtp.SMTPAddressFailedException: 550 <customercare@vanlinequotes.com> No such user here

	at com.sun.mail.smtp.SMTPTransport.rcptTo(SMTPTransport.java:1715)
	... 2 more
Caused by: com.sun.mail.smtp.SMTPAddressFailedException: 550 <customercare@vanlinequotes.com> No such user here

	... 3 more
:0
	at com.sun.mail.smtp.SMTPTransport.rcptTo(SMTPTransport.java:1862)
	at com.sun.mail.smtp.SMTPTransport.sendMessage(SMTPTransport.java:1118)
	at lucee.runtime.net.smtp.SMTPSender.run(SMTPSender.java:62)
Caused by: lucee.runtime.net.mail.MailException: localhost Invalid Addresses
lucee.runtime.exp.NativeException: Invalid Addresses
	at com.sun.mail.smtp.SMTPTransport.rcptTo(SMTPTransport.java:1862)
	at com.sun.mail.smtp.SMTPTransport.sendMessage(SMTPTransport.java:1118)
	at lucee.runtime.net.smtp.SMTPSender.run(SMTPSender.java:62)
Caused by: javax.mail.SendFailedException: Invalid Addresses;
  nested exception is:
	com.sun.mail.smtp.SMTPAddressFailedException: 550 <abooker@vanlinequotes.com> No such user here
;
  nested exception is:
	com.sun.mail.smtp.SMTPAddressFailedException: 550 <customercare@vanlinequotes.com> No such user here

	... 3 more
Caused by: com.sun.mail.smtp.SMTPAddressFailedException: 550 <abooker@vanlinequotes.com> No such user here
;
  nested exception is:
	com.sun.mail.smtp.SMTPAddressFailedException: 550 <customercare@vanlinequotes.com> No such user here

	at com.sun.mail.smtp.SMTPTransport.rcptTo(SMTPTransport.java:1715)
	... 2 more
Caused by: com.sun.mail.smtp.SMTPAddressFailedException: 550 <customercare@vanlinequotes.com> No such user here

	... 3 more
:0
	... 3 more
"
"INFO","Thread-217685","03/26/2021","08:44:31","remote-client","successfully executed: New Follow-up Letters and Labels are Queued"
